CatalogNumber,Individual_ID,Fish_Species,Year_Fish_Collected,month_fish_collected,day_fish_collected,Fish_Barcode,Dissector,Dissection_Date,Completion_Date,Total_Length_mm,Standard_Length_mm,Weight_mg,Examiner,Sex,Gut_Contents,Notes,CRUS.D.SKIN,Muscle,BUCCAL_CAVITY,BODY_CAVITY,PECTORALFIN,PELVICFIN,MONO.GYRO.ANALFIN,CYST.UNKN.CAUDALFIN,MONO.GYRO.DORSALFIN,CYST.UNK.DORSALFIN,GONAD,LIVER,KIDNEY,TREM.DIPS.EYE,HEART,STOMACH,TREM.DIPS.CONNECTIVE_TISSUE,NEM.LARV.CONNECTIVETISSUE,NEMA.L.CONNECTIVE_TISSUE,NEMA.STY.INTESTINE,NEMA.SC.INTESTINE,NEMA.UNK.INTESTINE,NEMA.LARV.INTESTINE,NEMA.MYST.INTESTINE,TREM.IZ.INTESTINE,CEST.BOTSP.INTESTINE,CEST.A.INTESTINE,MONO.SALSP.GILL,MONO.SS.GILLS,MONO.GYRO.GILL,MONO.UNK.GILL,MYXO.G.GILL,TREM.UNK.GILL,CRUS.D.GILL,PROT.CIL.GILL_PRESENCE_ABSENCE,CYST.UNK.GILL,MYXO.MXYID.GALLBLADDER(PRESENCE1_ABSENCE0),CRUS.LERSP.FLUSH,ACANTH.SPK.FLUSH,TREM.DIPS.FLUSH,Notes_details_about_parasites_missing,MSB:Fish_catalog_number,Fish_Species,Fish_Barcode,P1_Species,P1_Number_of_individuals,P1_collector,P1_identifier,P1_Life_Stage,P1_Organ_Found,P1_preservation,P1_barcode,P1 Box Number,P1_label:MSB_FISH_CATALOG_NUMBER,P1_label:PARASITE_CODE,P1 Notes,P2_Species,P2_Number_of_individuals,P2_collector,P2_identifier,P2_Life_Stage,P2_Organ,P2_preservation,P2_barcode,P2 Box Number,P2_label:SMB_FISH_CATALOG_NUMBER,P2_label:PARASITE_CODE,P2 Notes,P3_Species,P3_Number_of_individuals,P3_collector,P3_identifier,P3_Life_Stage,P3_Organ,P3_How_preserved,P3_barcode,P3 Box Number,P3_Label:fishID,P3_label:Parasites_Code,P3 Notes,Parasite Species 4,Number of individuals 4,parasite collector 4,parasite identifier 4,P4_Life_Stage,P4_Organ,P4_How_preserved,P4_barcode,P4 Box_number,P4_Label:fishID,P4_label:Parasites_Code,P4 Notes,P5_Species,P5_Number_of_individuals,P5_collector,P5_identifier,P5_Life_Stage,P5_Organ,P5_How_preserved,P5_barcode,P5 Box Number,P5_Label:fishID,P5_label:Parasites_Code,P5 Notes
MSB:Fish:11194,MSB 11194-5,Gambusia affinis,1992,7,24,JAR11572F,EO,07-17-2025,07-18-2025,36,29,658,KL,NA,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,NA,0,0,0,,MSB 11194-5,Gambusia affinis,JAR11572F,Unknown cyst,4,KL,KL,NA,Gill,70% etoh,P6KS8,9,MSB 11194-5,CYST.UNK.GILL,,Salsuginus sp.,1,KL,KL,Adult,Gill,70% etoh,P6KS7,9,MSB 11194-5,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:10944,MSB 10944-1,Gambusia affinis,1992,7,15,JAR11568F,BP,07-17-2025,07-18-2025,43,33,1179,GC,F,Arthropod,"Selected before size requirement change, fish presenting with mild scoliosis",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 10944-1,Gambusia affinis,JAR11568F,Salsuginus sp.,38,GC,GC,Adult,Gill,70% etoh,P6KT7,9,MSB 10944-1,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:10922,MSB 10922-5,Gambusia affinis,1992,7,9,JAR115843F,BP,07-18-2025,07-18-2025,30,24,322,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 10922-5,Gambusia affinis,JAR11583F,Salsuginus sp.,6,GC,GC,Adult,Gill,70% etoh,P6KT6,9,MSB 10922-5,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68470,MSB 68470-5,Gambusia affinis,1984,8,15,JAR11601F,BP,07-18-2025,07-18-2025,37,29,554,EO,F,Arthropod,"1980s+, <35.1° must be >35mm, 50% ISOP, Cysts on caudal fin",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 68470-5,Gambusia affinis,JAR11601F,Salsuginus sp.,2,EO,EO,Adult,Gill,70% etoh,P6KR7,9,MSB 68470-5,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68470,MSB 68470-3,Gambusia affinis,1984,8,15,JAR11608F,BP,07-18-2025,07-18-2025,44,33,959,JG,F,Arthropod,"1980s+, <35.1° must be >35mm, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 68470-3,Gambusia affinis,JAR11608F,Diplostomulum sp.,3,JG,JG,Metacercariae,Eye,70% etoh,P6KSD,9,MSB 68470-3,TREM.DIPS.EYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68521,MSB 68521-5,Gambusia affinis,1984,8,16,JAR11597F,BP,07-18-2025,07-18-2025,32,25,429,JG,F,Arthropod,"1980s+, <35.1° must be >35mm, 50% ISOP, cysts on caudal fin",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,MSB 68521-5,Gambusia affinis,JAR11597F,Monogenea,1,JG,JG,NA,Gill,70% etoh,P6KS9,9,MSB 68521-5,MONO.SS.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:10944,MSB 10944-4,Gambusia affinis,1992,7,15,JAR11564F,BP,07-17-2025,07-18-2025,34,27,538,KL,F,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,One MONO.SALSP lost,MSB 10944-4,Gambusia affinis,JAR11564F,Salsuginus sp.,18,KL,KL,Adult,Gill,70% etoh,P6KS6,9,MSB 10944-4,MONO.SALSP.GILL,one lost,Monogenea,3,KL,KL,NA,Gill,70% etoh,P6KS5,9,MSB 10944-4,MONO.SS.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:10944,MSB 10944-5,Gambusia affinis,1992,7,15,JAR11567F,BP,07-17-2025,07-18-2025,35,27,542,KL,F,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,NA,0,0,0,,MSB 10944-5,Gambusia affinis,JAR11567F,Unknown cyst,1,KL,KL,NA,Gill,70% etoh,P6KT4,9,MSB 10944-5,CYST.UNK.GILL,,Salsuginus sp.,4,KL,KL,Adult,Gill,70% etoh,P6KT5,9,MSB 10944-5,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:10922,MSB 10922-3,Gambusia affinis,1992,7,9,JAR11592F,BP,07-18-2025,07-18-2025,33,25,400,KL,F,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,,MSB 10922-3,Gambusia affinis,JAR11592F,Nematoda,1,KL,KL,NA,Intestine,70% etoh,P6KSB,9,MSB 10922-3,NEMA.MYST.INTESTINE,,Salsuginus sp.,6,KL,KL,Adult,Gill,70% etoh,P6KSC,9,MSB 10922-3,MONO.SALSP.GILL,,Monogenea,1,KL,KL,NA,Gill,70% etoh,P6KSA,9,MSB 10922-3,MONO.SS.GILL,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68521,MSB 68521-3,Gambusia affinis,1984,8,16,JAR11595F,JG,07-18-2025,07-18-2025,39,31,719,BP,F,Arthropod,"1980s+, <35.1° must be >35mm, 50% ISOP, Caudal fin cysts present",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68483,MSB 68483-3,Gambusia affinis,1984,8,15,JAR11602F,BP,07-18-2025,07-18-2025,36,29,500,BP,F,Arthropod,"1980s+, <35.1° must be >35mm, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:10922,MSB 10922-1,Gambusia affinis,1992,7,9,JAR11589F,JG,07-18-2025,07-18-2025,30,25,362,KL,F,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68483,MSB 68483-5,Gambusia affinis,1984,8,15,JAR11593F,JG,07-18-2025,07-18-2025,39,32,596,EO,F,Arthropod,"1980s+, <35.1° must be >35mm, 50% ISOP, patterned cysts on caudal fin",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:39100,MSB 39100-5,Gambusia affinis,1997,10,15,JAR11576F,BP,07-17-2025,07-18-2025,25,19,144,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:10922,MSB 10922-2,Gambusia affinis,1992,7,9,JAR11586F,JG,07-18-2025,07-18-2025,25,20,143,GC,F,Arthropod,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68521,MSB 68521-4,Gambusia affinis,1984,8,16,JAR11598F,BP,07-18-2025,07-18-2025,31,24,369,KL,F,NA,"1980s+ only >30mm, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 68521-4,Gambusia affinis,JAR11598F,Nematoda,2,KL,KL,NA,Intestine,70% etoh,P6KS4,9,MSB 68521-4,NEMA.MYST.INTESTINE,,Salsuginus sp.,1,KL,KL,Adult,Gill,70% etoh,P6KS3,9,MSB 68521-4,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:10944,MSB 10944-3,Gambusia affinis,1992,7,15,JAR11566F,BP,07-17-2025,07-18-2025,48,36,1418,GC,F,NA,Selected before size requirement change,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 10944-3,Gambusia affinis,JAR11566F,Salsuginus sp.,19,GC,GC,Adult,Gill,70% etoh,P6KT9,9,MSB 10944-3,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68483,MSB 68483-1,Gambusia affinis,1984,8,15,JAR11594F,JG,07-18-2025,07-18-2025,36,29,526,JG,F,NA,"1980s+, <35.1° must be >35mm, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68483,MSB 68483-4,Gambusia affinis,1984,8,15,JAR11599,JG,07-18-2025,07-18-2025,37,30,507,GC,F,Arthropod,"1980s+, <35.1° must be >35mm, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 68483-4,Gambusia affinis,JAR11599F,Salsuginus sp.,3,GC,GC,Adult,Gill,70% etoh,P6KTA,9,MSB 68483-4,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68521,MSB 68521-2,Gambusia affinis,1984,8,16,JAR11603F,BP,07-18-2025,07-18-2025,36,27,661,BP,F,Arthropod,"1980s+, <35.1° must be >35mm, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,MSB 68521-2,Gambusia affinis,JAR11603F,Salsuginus sp.,1,BP,BP,Adult,Gill,70% etoh,P6KWO,9,MSB 68521-2,MONO.SALSP.GILL,,Myxidium sp.,1,BP,BP,NA,Gall bladder,70% etoh,P6KWP,9,MSB 68521-2,MYXO.MYXID.GALLBLADDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68483,MSB 68483-2,Gambusia affinis,1984,8,15,JAR11596F,JG,07-18-2025,07-18-2025,35,29,498,KL,F,NA,"1980s+, <35.1° must be >35mm, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68521,MSB 68521-1,Gambusia affinis,1984,8,16,JAR11600F,JG,07-18-2025,07-18-2025,39,31,597,KL,F,NA,"1980s+ only > 30mm, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68470,MSB 68470-1,Gambusia affinis,1984,8,15,JAR11604F,BP,07-18-2025,07-18-2025,41,31,874,KL,F,NA,"1980s+, <35.1° must be >35mm, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 68470-1,Gambusia affinis,JAR11604F,Salsuginus sp.,5,KL,KL,Adult,Gill,70% etoh,P6KS2,9,MSB 68470-1,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68470,MSB 68470-2,Gambusia affinis,1984,8,15,JAR11605F,JG,07-18-2025,07-18-2025,37,30,568,GC,F,Arthropod,"1980s+, <35.1° must be >35mm, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68470,MSB 68470-4,Gambusia affinis,1984,8,15,JAR11611F,JG,07-18-2025,07-18-2025,35,30,521,JG,NA,Arthropod,"1980s+, <35.1° must be >35mm, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 68470-4,Gambusia affinis,JAR11611F,Salsuginus sp.,6,JG,JG,Adult,Gill,70% etoh,P6KS1,9,MSB 68470-4,MONO.SALSP.GILL,,Diplostomulum sp.,1,JG,JG,Metacercariae,Eye,70% etoh,P6KSE,9,MSB 68470-4,TREM.DIPS.EYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:3993,MSB 3993-4,Gambusia affinis,1977,9,28,JAR11626F,BP,07-21-2025,07-21-2025,29,23,333,GC,F,Arthropod,50% ISOP,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 3993-4,Gambusia affinis,JAR11626F,Salsuginus sp.,1,GC,GC,Adult,Gill,70% etoh,P6KTE,9,MSB 3993-4,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:4012,MSB 4012-3,Gambusia affinis,1977,9,28,JAR11617F,JG,07-21-2025,07-21-2025,32,27,303,GC,F,Arthropod,50% ISOP,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,MSB 4012-3,Gambusia affinis,JAR11617F,Myxidium sp.,1,GC,GC,NA,Gall bladder,70% etoh,P6KTD,9,MSB 4012-3,MYXO.MYXID.GALLBLADDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68508,MSB 68508-3,Gambusia affinis,1984,8,15,JAR11585F,BP,07-21-2025,07-21-2025,37,28,556,EO,F,Arthropod,"1980s+ only 30mm and up, 50% ISOP, patterned cysts on caudal fin",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 68508-3,Gambusia affinis,JAR11585F,Salsuginus sp.,1,EO,EO,Adult,Gill,70% etoh,P6KR8,9,MSB 68508-3,MONO.SALSP.GILL,,Nematoda,1,EO,EO,Adult,Intestine,70% etoh,P6KR9,9,MSB 68508-3,NEMA.MYST.INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:3993,MSB 3993-2,Gambusia affinis,1977,9,28,JAR11621F,BP,07-21-2025,07-21-2025,26,20,224,GC,F,Arthropod,50% ISOP,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 3993-2,Gambusia affinis,JAR11621F,Salsuginus sp.,6,GC,GC,Adult,Gill,70% etoh,P6KTF,9,MSB 3993-2,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68508,MSB 68508-1,Gambusia affinis,1984,8,15,JAR11590F,BP,07-21-2025,07-21-2025,36,27,487,GC,F,"Arthropod, Vegetation","1980s+ only 30mm and up, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 68508-1,Gambusia affinis,JAR11590F,Salsuginus sp.,1,GC,GC,Adult,Gill,70% etoh,P6KTB,9,MSB 68508-1,MONO.SALSP.GILL,,Nematoda,1,GC,GC,Adult,Intestine,70% etoh,P6KTC,9,MSB 68508-1,NEMA.MYST.INTESTINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:7239,MSB 7239-4,Gambusia affinis,1989,11,12,JAR11615F,BP,07-21-2025,07-21-2025,29,22,268,EO,F,NA,"1980s+, <35.1° must be >35mm, 50% ISOP, Doesn't meet latitude requirement, patterned cysts on caudal fin",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1 MONO.SS lost,MSB 7239-4,Gambusia affinis,JAR11615F,Monogenea,2,EO,EO,NA,Gill,70% etoh,P6KRC,9,MSB 7239-4,MONO.SS.GILL,1 lost,Myxozoa,1,EO,EO,NA,Gill,70% etoh,P6KRB,9,MSB 7239-4,MYXO.G.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:6300,MSB 6300-1,Gambusia affinis,1988,11,12,JAR11625F,BP,07-21-2025,07-21-2025,33,26,347,BP,M,NA,"1980s+ only 30mm+, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,MSB 6300-1,Gambusia affinis,JAR11625F,Myxozoa,1,BP,BP,NA,Gill,70% etoh,P6KWQ,9,MSB 6300-1,MYXO.G.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68508,MSB 68508-2,Gambusia affinis,1984,8,15,JAR11591F,JG,07-21-2025,07-21-2025,34,27,416,JG,F,Arthropod,"1980s+ only 30mm and up, 50% ISOP, Cysts on caudal fin",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:6300,MSB 6300-4,Gambusia affinis,1988,11,12,JAR11622F,JG,07-21-2025,07-21-2025,33,25,280,BP,NA,Arthropod,"1980s+ only 30mm+, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68508,MSB 68508-4,Gambusia affinis,1984,8,15,JAR11588F,JG,07-21-2025,07-21-2025,35,28,587,GC,F,Arthropod,"1980s+ only 30mm and up, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:6300,MSB 6300-5,Gambusia affinis,1988,11,12,JAR11624F,JG,07-21-2025,07-21-2025,33,27,377,GC,F,Arthropod,"1980s+ only 30mm+, 50% ISOP",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:68508,MSB 68508-5,Gambusia affinis,1984,8,15,JAR11587F,BP,07-21-2025,07-21-2025,33,25,397,JG,F,NA,"1098s+ only 30mm and up, 50% ISOP, cysts on caudal fin",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,0,0,0,,MSB 68508-5,Gambusia affinis,JAR11587F,Salsuginus sp.,2,JG,JG,Adult,Gill,70% etoh,P6KSF,9,MSB 68508-5,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:4012,MSB 4012-2,Gambusia affinis,1977,9,28,JAR11610F,BP,07-21-2025,07-21-2025,31,24,316,GC,F,Arthropod,50% ISOP,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:7239,MSB 7230-1,Gambusia affinis,1989,11,12,JAR11606F,JG,07-21-2025,07-21-2025,30,23,279,GC,F,NA,"1980s+, <35.1° must be >35mm, 50% ISOP, Does not meet latitude requirement",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:3993,MSB 3993-1,Gambusia affinis,1977,9,28,JAR11623F,JG,07-21-2025,07-21-2025,25,20,170,GC,NA,Arthropod,50% ISOP,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 3993-1,Gambusia affinis,JAR11623F,Salsuginus sp.,2,GC,GC,Adult,Gill,70% etoh,P6KTG,9,MSB 3993-1,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:4012,MSB 4012-5,Gambusia affinis,1977,9,28,JAR11616F,JG,07-21-2025,07-21-2025,25,21,169,JG,NA,Arthropod,50% ISOP,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 4012-5,Gambusia affinis,JAR11616F,Salsuginus sp.,2,JG,JG,Adult,Gill,70% etoh,P6KSH,9,MSB 4012-5,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSB:Fish:3993,MSB 3993-3,Gambusia affinis,1977,9,28,JAR11618F,JG,07-21-2025,07-21-2025,28,21,181,BP,M,NA,50% ISOP,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,MSB 3993-3,Gambusia affinis,JAR11618F,Salsuginus sp.,4,BP,BP,Adult,Gill,70% etoh,P6KWR,9,MSB 3993-3,MONO.SALSP.GILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
